,CustomerID,AveMonthSpend,BikeBuyer,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,Children
6763,18199,95,1,,Brandy,S,Lopez,,2951 Cape Cod Way,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0138,1974-03-10,High School,Management,F,S,1,4,5,5,125993,24,2+
6764,18201,96,1,,Karla,,Xie,,3936 Cedar Point Loop,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0116,1973-10-24,High School,Management,F,M,1,2,5,5,91237,25,2+
6765,18202,94,0,,Erika,A,Gill,,1045 Lolita Drive,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0175,1973-04-16,High School,Management,F,M,0,2,5,5,98906,25,2+
6766,18203,145,1,,Louis,A,Kumar,,8568 San Vincente Drive,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0126,1973-02-26,High School,Management,M,S,1,2,5,5,129111,25,2+
6767,18204,104,1,,Tiffany,,Cai,,7392 Coachman Place,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0199,1973-11-21,Partial High School,Professional,F,M,1,4,5,5,126862,25,2+
6768,26767,40,0,,Alisha,C,Goel,,3002 Carmel Drive,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0133,1957-10-25,Partial College,Skilled Manual,F,S,0,1,0,1,72107,41,1
6769,26767,40,0,,Alisha,C,Goel,,3002 Carmel Drive,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0133,1957-10-25,Partial College,Skilled Manual,F,S,0,1,0,1,72107,41,1
6770,26767,40,0,,Alisha,C,Goel,,3002 Carmel Drive,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0133,1957-10-25,Partial College,Skilled Manual,F,S,0,1,0,1,72107,41,1
6771,26767,40,0,,Alisha,C,Goel,,3002 Carmel Drive,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0133,1957-10-25,Partial College,Skilled Manual,F,S,0,1,0,1,72107,41,1
6772,18206,157,1,,Bruce,G,Madan,,1480 Oliveria Road,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0184,1972-03-20,High School,Management,M,M,1,3,5,5,106517,26,2+
6773,18207,160,1,,Phillip,N,Gonzalez,,1986 St. Andrews Way,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0136,1972-09-19,High School,Management,M,M,1,3,5,5,101844,26,2+
6774,18208,54,0,,Latoya,J,Nara,,6526 Edie Ct.,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0172,1971-02-04,Bachelors ,Professional,F,M,1,3,0,0,103940,27,2+
6775,18209,90,1,,Ann,,Chandra,,3340 Baywood Drive,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0168,1972-09-08,High School,Management,F,S,1,3,5,5,132646,26,2+
6776,18210,113,1,,Katie,E,Lal,,1226 Shoenic,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0137,1972-03-26,High School,Management,F,M,1,4,5,5,139580,26,2+
6777,18211,104,1,,Jaclyn,,Sun,,5914 Hazel Drive,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0177,1972-01-12,High School,Management,F,M,1,4,5,5,119626,26,2+
6778,18212,82,0,,Marc,,Ramos,,8478 Logan Ct.,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0112,1971-03-10,Bachelors ,Professional,M,M,1,4,0,0,125697,27,2+
6779,18213,90,1,,Sheena,J,Raji,,6071 Mi Casa Court,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0111,1971-03-20,High School,Management,F,S,1,3,5,5,104862,27,2+
6780,18214,157,1,,Ronald,,Suri,,8991 Temple Court,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0186,1971-12-28,High School,Management,M,M,0,4,5,5,115748,27,2+
6781,18215,48,1,,Ashley,E,Taylor,,626 Rossmor Parkway,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0118,1970-10-05,Bachelors ,Professional,F,S,1,4,0,0,115437,28,2+
6782,18216,55,0,,Susan,S,Zhang,,5462 Patricia,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0169,1970-11-26,Bachelors ,Professional,F,M,1,4,0,0,112469,28,2+
6783,18217,169,1,,Danny,S,Alonso,,1245 Clayton Road,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0120,1970-06-21,High School,Management,M,M,1,4,5,5,166713,28,2+
6784,18218,167,1,,Thomas,R,Powell,,6051 Bellows Ct,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0145,1970-08-06,High School,Management,M,M,0,4,5,5,165034,28,2+
6785,18219,104,1,,Felicia,J,Gomez,,9790 Berrellesa St.,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0151,1970-11-06,Partial High School,Professional,F,M,1,4,5,5,126821,28,2+
6786,18220,164,1,,Brent,,Huang,,1903 Vista Place,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0176,1971-11-12,Partial High School,Professional,M,M,1,4,5,5,143145,27,2+
6787,18221,168,1,,Marc,B,Alvarez,,498 Willow Pass Rd,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0181,1971-08-19,Partial High School,Management,M,M,0,4,5,5,152860,27,2+
6788,18222,106,1,,Carolyn,B,Suarez,,6111 Lancaster,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0117,1969-09-02,Bachelors ,Management,F,M,1,4,5,5,146669,29,2+
6789,18223,168,1,,Noah,,Clark,,8995 Stanford St.,,Corvallis,Oregon,United States,97330,811-555-0121,1964-09-24,Partial College,Professional,M,M,1,3,5,5,131686,34,2+
6790,18224,54,0,,Vanessa,,Perry,,4553 Morello Ave,,Marysville,Washington,United States,98270,684-555-0129,1964-10-10,Partial College,Professional,F,S,0,1,0,0,94931,34,2+
6791,18225,51,1,,Paige,M,Jenkins,,5281 Miller Avenue,,Marysville,Washington,United States,98270,914-555-0131,1964-10-23,Partial College,Professional,F,S,0,1,0,0,110728,34,2+
6792,18226,82,1,,Joseph,E,Walker,,9008 Creekside Drive,,Seattle,Washington,United States,98104,217-555-0162,1960-05-06,Partial College,Skilled Manual,M,M,1,1,0,1,95899,38,1
6793,18227,53,0,,Miranda,E,Diaz,,9681 VistaView Way,,Lynnwood,Washington,United States,98036,128-555-0117,1960-12-25,Partial College,Skilled Manual,F,M,1,1,0,1,78945,38,1
6794,18228,79,0,,Adam,R,Parker,,7154 Broadway,,Santa Cruz,California,United States,95062,808-555-0157,1960-04-27,Partial College,Skilled Manual,M,M,1,1,0,1,84579,38,1
6795,18229,57,0,,Gabriella,,Ward,,6749 Quartermaster,,Burlingame,California,United States,94010,629-555-0116,1959-11-20,Partial College,Skilled Manual,F,M,1,1,0,1,83226,39,1
6796,18230,91,0,,Brianna,W,Perry,,7901 Moccasin Ct.,,Bellflower,California,United States,90706,988-555-0157,1959-08-12,Bachelors ,Professional,F,M,1,1,4,5,89406,39,2+
6797,18231,57,0,,Janet,M,Gutierrez,,8932 Westwood Way,,Berkeley,California,United States,94704,857-555-0148,1959-04-03,Graduate Degree,Professional,F,M,1,0,0,2,127516,39,2+
6798,18232,50,0,,Sophia,R,Edwards,,5431 Bella Avenue,,Novato,California,United States,94947,914-555-0138,1958-08-15,Partial College,Skilled Manual,F,M,1,1,0,1,96382,40,1
6799,18233,63,0,,Mackenzie,J,Bailey,,2710 Roux Court,#3202,Olympia,Washington,United States,98501,147-555-0135,1958-08-09,Bachelors ,Professional,F,S,1,0,2,3,97760,40,2+
6800,18234,52,0,,Alexandria,D,Russell,,9590 Sutton Circle,,Sedro Woolley,Washington,United States,98284,454-555-0165,1958-05-04,Bachelors ,Professional,F,M,1,1,0,1,67526,40,1
6801,18236,94,0,,Andrew,R,Wilson,,8582 San Jose Ave.,,Shawnee,British Columbia,Canada,V9B 5T2,984-555-0144,1958-05-13,Graduate Degree,Professional,M,M,1,0,0,5,148083,40,2+
6802,18237,60,0,,Nicole,M,Russell,,5587 D St.,,Cliffside,British Columbia,Canada,V8Y 1L1,150-555-0156,1958-04-12,Graduate Degree,Professional,F,M,1,0,0,5,129314,40,2+
6803,18238,87,0,,Eduardo,S,Harris,,9969 Coldwater Drive,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0138,1969-12-02,Graduate Degree,Management,M,M,1,0,0,1,135311,29,1
6804,18239,54,0,,Alisha,G,Zhu,,5049 Teakwood Dr.,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0199,1969-07-23,Graduate Degree,Management,F,M,1,0,0,1,109817,29,1
6805,18240,89,0,,Arthur,,Smith,,3253 La Jolla,,Melton,Victoria,Australia,3337,1 (11) 500 555-0178,1969-10-04,Graduate Degree,Management,M,M,1,0,0,1,140123,29,1
6806,18241,89,0,,Tony,,Sharma,,2096 Estudillo Street,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0193,1969-03-13,Graduate Degree,Management,M,M,1,0,0,1,152106,29,1
6807,18242,53,1,,Christine,I,Pal,,9637 Arata Way,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0112,1969-07-10,Graduate Degree,Management,F,M,1,0,0,1,112402,29,1
6808,18243,94,1,,Cesar,,Sai,,639 Treasure Drive,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0116,1969-11-25,Graduate Degree,Management,M,M,1,0,0,1,144952,29,1
6809,18244,54,0,,Lindsay,,Chande,,1288 Mt. Dias Blvd.,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0135,1969-07-06,Graduate Degree,Management,F,M,1,0,0,1,105511,29,1
6810,18246,91,0,,Terrence,,Raje,,3664 Colt Ct.,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0193,1970-11-24,Bachelors ,Professional,M,M,1,0,0,2,128963,28,2+
6811,18247,95,1,,Donna,J,Beck,,508 Somerset Place,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0154,1968-02-14,Bachelors ,Professional,F,M,1,3,5,5,79613,30,2+
6812,18248,87,0,,Pedro,A,Moreno,,9636 Gatter Court,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0183,1969-08-21,Graduate Degree,Management,M,M,1,0,0,1,192484,29,1
6813,18249,62,0,,Alison,,Chander,,8180 Saclan Terr.,,Perth,South Australia,Australia,6006,1 (11) 500 555-0157,1969-12-16,Graduate Degree,Management,F,M,1,1,0,1,156892,29,1
6814,18250,145,1,,Jeremiah,M,Hall,,686 Argonne Drive,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0118,1967-07-17,Bachelors ,Professional,M,S,1,3,5,5,91389,31,2+
6815,18251,141,1,,Ricky,,Sanz,,9531 Lancaster,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0112,1967-10-21,Bachelors ,Professional,M,S,1,4,5,5,91724,31,2+
6816,18252,165,1,,Alvin,,Sun,,9396 Race Road,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0112,1966-11-25,Graduate Degree,Management,M,M,1,3,5,5,132587,32,2+
6817,18254,85,1,,Larry,,Martin,,4917 Violet Ct.,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0160,1966-08-22,Graduate Degree,Management,M,S,1,0,0,0,140487,32,2+
6818,18255,60,1,,Rachel,,Griffin,,5547 Montoya,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0180,1965-07-09,Bachelors ,Professional,F,S,1,1,2,2,68656,33,2+
6819,18256,130,1,,Gilbert,J,Cai,,445 Bishop Drive,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0127,1965-07-20,Bachelors ,Professional,M,M,1,1,3,3,103752,33,2+
6820,18257,100,1,,Krista,,Jimenez,,8632 River Ash Court,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0149,1968-10-10,Bachelors ,Professional,F,M,1,4,5,5,90033,30,2+
6821,18258,54,0,,Cassie,M,Chander,,3747 W. Landing Avenue,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0132,1968-04-23,Bachelors ,Professional,F,S,0,1,0,0,104757,30,2+
6822,18259,49,0,,Bailey,,Torres,,9237 Cordova Way,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0168,1965-07-19,Bachelors ,Professional,F,S,0,1,0,0,92527,33,2+
6823,18260,49,0,,Jodi,N,Sharma,,2111 Ringing Dr,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0159,1965-12-22,Bachelors ,Professional,F,S,0,1,0,0,77328,33,2+
6824,18261,49,0,,Stacy,D,Ramos,,6080 Candelero Pl.,,Perth,South Australia,Australia,6006,1 (11) 500 555-0114,1965-08-06,Bachelors ,Professional,F,S,0,1,0,0,80470,33,2+
6825,18262,79,1,,Evelyn,D,Rana,,7214 Peachwillow,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0187,1964-03-28,Bachelors ,Professional,F,S,1,2,3,3,96248,34,2+
6826,18263,82,0,,Karla,,Jai,,8042 StandingView Dr.,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0119,1964-04-22,Bachelors ,Professional,F,M,1,2,3,3,95246,34,2+
6827,18264,130,1,,Jeffery,,Ma,,8669 Rotherham Dr.,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0143,1964-06-05,Bachelors ,Professional,M,S,1,3,4,4,103504,34,2+
6828,18265,87,1,,Trisha,,Cai,,5656 Via Delaware,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0144,1964-01-22,Bachelors ,Professional,F,M,1,3,4,4,82898,34,2+
6829,18266,85,1,,Mandy,,Huang,,950 Normal Ave.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0128,1963-10-15,Bachelors ,Professional,F,S,1,3,4,4,86610,35,2+
6830,18267,113,1,,Brad,C,Jai,,2951 Dublin,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0178,1963-05-23,Bachelors ,Professional,M,M,1,2,2,3,98529,35,2+
6831,18268,117,1,,Preston,O,Chapman,,2082 Satin Court,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0171,1963-01-27,Bachelors ,Professional,M,M,1,2,2,3,104896,35,2+
6832,18269,65,0,,Wendy,A,Torres,,5554 Killdeer Court,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0119,1963-05-17,Bachelors ,Professional,F,S,1,2,2,3,72895,35,2+
6833,18271,81,1,,Darrell,,Yuan,,1555 Lace Drive,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0198,1963-06-18,Bachelors ,Professional,M,M,0,1,0,0,108816,35,2+
6834,18273,87,0,,Natalie,W,Moore,,6701 Treat Blvd.,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0115,1967-10-10,Bachelors ,Professional,F,M,1,0,4,4,97596,31,2+
6835,18275,44,0,,Heather,,Yang,,7339 Eureka Lane,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0127,1962-07-27,Partial College,Skilled Manual,F,S,0,1,0,1,78830,36,1
6836,18276,50,1,,Alexa,,Murphy,,49 Monetary Way,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0114,1962-08-07,Bachelors ,Professional,F,S,1,1,0,1,84760,36,1
6837,18277,89,0,,Terry,,Lal,,2241 V St.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0172,1962-09-14,Bachelors ,Professional,M,M,1,1,0,1,97900,36,1
6838,18278,85,1,,Lucas,T,Powell,,7376 Redwood Road,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0116,1961-05-24,Partial College,Skilled Manual,M,M,1,1,0,1,100782,37,1
6839,18279,49,1,,Rachael,J,Suri,,205 Choctaw Court,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0122,1961-09-20,Partial College,Skilled Manual,F,S,1,1,0,1,79390,37,1
6840,18280,87,1,,Jimmy,T,Alonso,,7376 Redwood Road,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0110,1961-05-24,Partial College,Skilled Manual,M,M,1,1,0,1,93478,37,1
6841,18281,46,0,,Jaclyn,,Li,,3875 Black Walnut Court,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0110,1961-12-19,Partial College,Skilled Manual,F,S,0,1,0,1,81335,37,1
6842,18282,50,0,,Candace,,Kapoor,,7459 D Apling Court,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0190,1966-12-07,Bachelors ,Professional,F,S,0,1,0,0,95545,32,2+
6843,18283,56,0,,Mallory,M,Vazquez,,3142 Broadway St.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0112,1966-07-14,Bachelors ,Professional,F,S,0,1,0,0,105278,32,2+
6844,18284,75,1,,Carl,,Deng,,7523 Cordoba Way,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0150,1966-07-26,Bachelors ,Professional,M,S,0,1,0,0,133842,32,2+
6845,18285,78,0,,Roberto,A,Romero,,3641 W. Holly Drive,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0119,1960-08-04,Partial College,Skilled Manual,M,M,1,1,0,1,86129,38,1
6846,18286,57,0,,Holly,M,Suri,,2547 San Ramon Road,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0114,1960-11-10,Partial College,Skilled Manual,F,M,1,1,0,1,72400,38,1
6847,18287,38,0,,Heather,E,Zeng,,3237 Meager Dr,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0120,1933-04-02,Bachelors ,Professional,F,M,1,1,0,2,56567,65,2+
6848,18288,49,0,,Daisy,A,Suarez,,4845 Lighthouse Way,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0178,1965-08-27,Bachelors ,Professional,F,S,0,1,0,0,85582,33,2+
6849,18289,104,1,,Jaclyn,,Raji,,7032 Stanford St.,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0147,1965-08-27,Bachelors ,Professional,F,M,1,4,5,5,105605,33,2+
6850,18291,49,0,,Jennifer,,Hill,,5669 Iris Ct.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0164,1964-02-11,Bachelors ,Professional,F,S,0,1,0,0,71847,34,2+
6851,18292,73,1,,Louis,A,Tang,,9328 Beatrice Rd,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0176,1964-08-09,Bachelors ,Professional,M,S,0,1,0,0,95519,34,2+
6852,18293,94,0,,Austin,W,Butler,,5058 Anchor Ave,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0190,1959-05-04,Bachelors ,Professional,M,M,1,1,0,1,140747,39,1
6853,18294,53,0,,Denise,,Prasad,,2507 Fairlane Place,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0197,1959-09-06,Bachelors ,Professional,F,M,1,1,0,1,111011,39,1
6854,18296,49,0,,Trisha,A,Li,,3596 Kingsford Dr.,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0117,1963-11-16,Bachelors ,Professional,F,S,0,1,0,0,92376,35,2+
6855,18297,54,1,,Gloria,B,Alvarez,,8373 Endriss,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0142,1963-08-26,Bachelors ,Professional,F,S,0,2,0,0,92524,35,2+
6856,18298,134,1,,Geoffrey,W,Malhotra,,3202 11th St. NE,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0111,1962-10-10,Bachelors ,Professional,M,S,1,2,4,5,94980,36,2+
6857,18299,133,1,,Colin,B,Deng,,8137 Kaski Lane,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0112,1962-03-23,Partial College,Skilled Manual,M,M,1,2,4,5,88674,36,2+
6858,18300,54,0,,Diane,L,Ramos,,3381 Paso Nogal,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0148,1961-07-12,Partial College,Skilled Manual,F,M,1,1,0,1,66324,37,1
6859,18301,47,1,,Julie,,Xu,,5484 The Trees Dr.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0120,1958-02-09,Bachelors ,Management,F,S,0,1,0,2,103146,40,2+
6860,18302,83,1,,Wayne,S,Xie,,6529 Buena Vista,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0143,1958-08-27,Bachelors ,Management,M,S,0,1,0,2,133253,40,2+
6861,18303,83,1,,Shannon,R,Serrano,,9064 La Paz,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0122,1958-07-10,Bachelors ,Management,M,S,0,1,0,2,134249,40,2+
6862,18304,44,0,,Yolanda,M,She,,7836 Mt. Washington,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0116,1957-10-28,Partial College,Skilled Manual,F,S,1,1,0,1,63033,41,1
6863,18305,64,0,,Kelvin,,Xu,,2025 Sunset Meadows,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0166,1936-05-24,Bachelors ,Management,M,M,1,1,0,2,78207,62,2+
6864,18306,89,1,,Margaret,C,Lin,,705 Seaview Avenue,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0115,1960-11-10,Partial College,Skilled Manual,F,M,0,3,4,5,83397,38,2+
6865,18307,54,0,,Amy,,Zhang,,3425 El Verano,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0140,1956-05-07,Partial College,Skilled Manual,F,S,1,1,0,1,68577,42,1
6866,18308,44,0,,Erica,P,Chen,,793 Crawford Street,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0158,1956-03-08,Partial College,Skilled Manual,F,S,1,1,0,1,61361,42,1
6867,18309,52,0,,Mandy,,Wu,,2015 Bella Avenue,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0180,1956-03-17,Partial College,Skilled Manual,F,S,1,1,0,1,80964,42,1
6868,18310,78,0,,Lance,,Romero,,6489 North 49th St.,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0195,1949-10-04,High School,Skilled Manual,M,M,1,2,1,2,33734,49,2+
6869,18311,52,0,,Jennifer,B,Mitchell,,838 C Northwood Dr.,,El Cajon,California,United States,92020,844-555-0169,1975-05-13,High School,Skilled Manual,F,M,1,1,0,0,54588,23,2+
6870,18312,68,1,,Miguel,,Moore,,2157 Clark Creek Lane,,Daly City,California,United States,94015,454-555-0178,1975-01-20,High School,Skilled Manual,M,S,0,2,0,0,54880,23,2+
6871,18313,46,0,,Arianna,L,Foster,,6137 Freya Way,,Burlingame,California,United States,94010,692-555-0112,1980-05-15,High School,Skilled Manual,F,S,0,2,0,0,50807,18,2+
6872,18314,62,0,,Eric,,Perry,,4082 Roslyn Road,,Langley,British Columbia,Canada,V3A 4R2,561-555-0136,1980-11-15,High School,Skilled Manual,M,S,0,2,0,0,60665,18,2+
6873,18315,46,0,,Melody,A,Dominguez,,9770 Mountain View Drive,,Carol Stream,Illinois,United States,60188,733-555-0110,1980-04-03,High School,Skilled Manual,F,M,1,2,0,0,49236,18,2+
6874,18316,60,0,,Justin,,Kumar,,6346 St Paul Way,,Olympia,Washington,United States,98501,645-555-0110,1980-11-26,High School,Skilled Manual,M,S,0,2,0,0,41961,18,2+
6875,18317,46,0,,Samantha,,Jones,,1527 St. John Lane,,Shawnee,British Columbia,Canada,V8Z 4N5,260-555-0138,1980-05-18,High School,Skilled Manual,F,M,1,2,0,0,37812,18,2+
6876,18318,66,0,,Benjamin,R,Hughes,,9302 Blue Ridge,,Lynnwood,Washington,United States,98036,121-555-0173,1980-08-25,High School,Skilled Manual,M,M,1,2,0,0,41509,18,2+
6877,18319,31,0,,Aimee,R,Sun,,5974 N St.,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0142,1937-08-16,Partial College,Clerical,F,S,1,2,0,2,44493,61,2+
6878,18322,64,1,,Antonio,,Ross,,3850 Troutdale Ave.,,Port Hammond,British Columbia,Canada,V6B 3P7,776-555-0139,1979-09-15,Partial High School,Clerical,M,S,0,2,0,0,50776,19,2+
6879,18323,65,0,,Jeremy,J,Clark,,8335 West Hook Road,,Edmonds,Washington,United States,98020,927-555-0118,1978-05-23,High School,Skilled Manual,M,S,1,2,0,0,44517,20,2+
6880,18324,64,0,,Jackson,J,Butler,,6541 Bonita Ave,,Langford,British Columbia,Canada,V9,586-555-0151,1978-04-18,High School,Skilled Manual,M,S,0,2,0,0,54800,20,2+
6881,18325,43,0,,Colleen,C,Xu,,1173 Dale Pl.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0112,1938-10-07,Bachelors ,Management,F,M,1,2,0,2,63970,60,2+
6882,18326,68,0,,Jay,M,Srini,,6670 Del Rey St,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0137,1938-12-22,Bachelors ,Management,M,M,0,2,0,2,75425,60,2+
6883,18327,65,0,,Jon,L,Sharma,,7104 May Way,,Berkeley,California,United States,94704,587-555-0148,1977-01-24,Partial High School,Clerical,M,S,1,2,0,0,48939,21,2+
6884,18328,66,0,,Alvin,,Rai,,9430 Thornhill Place,,Concord,California,United States,94519,379-555-0143,1977-10-20,High School,Skilled Manual,M,M,1,2,0,0,49701,21,2+
6885,18329,64,0,,Marcus,L,Bailey,,485 Starlyn Dr.,,N. Vancouver,British Columbia,Canada,V7L 4J4,935-555-0117,1979-08-18,Partial High School,Clerical,M,S,0,2,0,0,44086,19,2+
6886,18330,50,0,,Kellie,A,Diaz,,4511 Bellwood Dr.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0182,1939-03-08,Graduate Degree,Management,F,S,1,1,0,2,92851,59,2+
6887,18331,62,0,,Jerry,,Chande,,9950 Edward Ave,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0167,1940-06-08,Partial College,Clerical,M,M,0,2,0,2,55543,58,2+
6888,18332,58,0,,Emmanuel,,Malhotra,,408 Listing Ct.,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0115,1940-01-12,Partial College,Clerical,M,M,0,2,0,2,47810,58,2+
6889,18333,36,0,,Meredith,,Patel,,2413 Roanwood Way,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0192,1941-08-21,Partial College,Clerical,F,S,1,2,0,2,43888,57,2+
6890,18334,71,0,,Edwin,,Ye,,1652 Willcrest Circle,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0177,1941-10-26,Partial College,Clerical,M,M,0,2,0,2,51162,57,2+
6891,18335,68,0,,Ricky,E,Diaz,,4003 Woodcrest Dr,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0160,1942-10-09,Bachelors ,Management,M,M,1,2,0,2,62149,56,2+
6892,18337,42,0,,Audrey,,Serrano,,1631 Via Cordona,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0148,1942-08-14,Graduate Degree,Management,F,S,1,1,0,2,71079,56,2+
6893,18338,37,0,,Nina,,Andersen,,2461 Orangewood Court,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0138,1942-07-15,Graduate Degree,Management,F,S,1,1,0,2,47053,56,2+
6894,18340,43,0,,Arianna,,Cooper,,4101 Buckthorn Court,,Berkeley,California,United States,94704,833-555-0133,1976-04-22,Partial College,Skilled Manual,F,S,1,1,0,0,22537,22,2+
6895,18341,64,0,,Russell,,Goel,,4427 Langford Court,,Coronado,California,United States,92118,504-555-0121,1976-05-03,Partial College,Skilled Manual,M,S,0,1,0,0,50983,22,2+
6896,18342,47,0,,Victoria,,James,,1867 Seville,,National City,California,United States,91950,187-555-0113,1976-07-15,Partial College,Skilled Manual,F,S,1,1,0,0,41738,22,2+
6897,18343,66,0,,Dalton,,Green,,5870 Matheson Road,,Oakland,California,United States,94611,120-555-0189,1976-07-28,Partial College,Skilled Manual,M,S,0,1,0,0,46776,22,2+
